timestamp,Sonar_normal,Sonar_abnormal,Thruster_normal,Thruster_abnormal
1774864612.818,1.000,0.000,1.000,0.000
1774864612.828,1.000,0.000,1.000,0.000
1774864612.838,1.000,0.000,1.000,0.000
1774864612.849,1.000,0.000,1.000,0.000
1774864612.859,1.000,0.000,1.000,0.000
1774864612.869,1.000,0.000,0.814,0.186
1774864612.879,1.000,0.000,1.000,0.000
1774864612.890,1.000,0.000,1.000,0.000
1774864612.900,0.000,1.000,1.000,0.000
1774864612.910,0.000,1.000,1.000,0.000
1774864612.920,0.000,1.000,0.932,0.068
1774864612.931,0.000,1.000,0.520,0.480
1774864612.941,0.000,1.000,1.000,0.000
1774864612.951,0.000,1.000,1.000,0.000
1774864612.961,0.000,1.000,0.821,0.179
1774864612.972,0.000,1.000,1.000,0.000
1774864612.982,0.000,1.000,1.000,0.000
1774864612.992,0.000,1.000,1.000,0.000
1774864613.002,0.000,1.000,0.987,0.013
1774864613.013,0.000,1.000,1.000,0.000
1774864613.023,1.000,0.000,1.000,0.000
1774864613.033,0.779,0.221,1.000,0.000
1774864613.043,0.165,0.835,0.809,0.191
1774864613.054,0.000,1.000,1.000,0.000
1774864613.064,0.000,1.000,0.988,0.012
1774864613.074,0.000,1.000,1.000,0.000
1774864613.084,0.000,1.000,1.000,0.000
1774864613.094,0.000,1.000,1.000,0.000
1774864613.105,0.000,1.000,1.000,0.000
1774864613.115,0.000,1.000,0.097,0.903
1774864613.125,0.000,1.000,1.000,0.000
1774864613.135,0.000,1.000,1.000,0.000
1774864613.146,0.000,1.000,1.000,0.000
1774864613.156,0.000,1.000,1.000,0.000
1774864613.166,0.000,1.000,1.000,0.000
1774864613.176,0.000,1.000,1.000,0.000
1774864613.187,0.091,0.909,1.000,0.000
1774864613.197,0.000,1.000,1.000,0.000
1774864613.207,0.000,1.000,1.000,0.000
1774864613.217,0.000,1.000,1.000,0.000
1774864613.228,0.000,1.000,0.811,0.189
1774864613.238,0.000,1.000,1.000,0.000
1774864613.248,0.000,1.000,1.000,0.000
1774864613.258,0.000,1.000,1.000,0.000
1774864613.269,0.133,0.867,1.000,0.000
1774864613.279,0.000,1.000,0.843,0.157
1774864613.289,1.000,0.000,1.000,0.000
1774864613.299,1.000,0.000,1.000,0.000
1774864613.310,1.000,0.000,1.000,0.000
1774864613.320,1.000,0.000,1.000,0.000
1774864613.330,1.000,0.000,1.000,0.000
1774864613.340,1.000,0.000,1.000,0.000
1774864613.351,1.000,0.000,1.000,0.000
1774864613.361,1.000,0.000,1.000,0.000
1774864613.371,1.000,0.000,1.000,0.000
1774864613.381,1.000,0.000,1.000,0.000
1774864613.391,1.000,0.000,1.000,0.000
1774864613.402,1.000,0.000,0.843,0.157
1774864613.412,1.000,0.000,1.000,0.000
1774864613.422,0.761,0.239,1.000,0.000
1774864613.433,0.842,0.158,0.984,0.016
1774864613.443,1.000,0.000,1.000,0.000
1774864613.453,1.000,0.000,1.000,0.000
1774864613.463,0.000,1.000,1.000,0.000
1774864613.473,0.000,1.000,1.000,0.000
1774864613.484,0.000,1.000,0.284,0.716
1774864613.494,0.000,1.000,1.000,0.000
1774864613.504,0.159,0.841,1.000,0.000
1774864613.514,0.000,1.000,1.000,0.000
1774864613.525,0.000,1.000,1.000,0.000
1774864613.535,0.000,1.000,1.000,0.000
1774864613.545,0.000,1.000,1.000,0.000
1774864613.555,1.000,0.000,1.000,0.000
1774864613.566,1.000,0.000,1.000,0.000
1774864613.576,0.000,1.000,1.000,0.000
1774864613.586,0.000,1.000,0.842,0.158
1774864613.596,0.000,1.000,0.876,0.124
1774864613.607,0.000,1.000,1.000,0.000
1774864613.617,0.000,1.000,0.939,0.061
1774864613.627,0.000,1.000,0.586,0.414
1774864613.637,0.000,1.000,1.000,0.000
1774864613.648,0.000,1.000,1.000,0.000
1774864613.658,0.000,1.000,1.000,0.000
1774864613.668,0.000,1.000,1.000,0.000
1774864613.678,0.000,1.000,1.000,0.000
1774864613.688,0.000,1.000,1.000,0.000
1774864613.699,0.000,1.000,1.000,0.000
1774864613.709,0.000,1.000,1.000,0.000
1774864613.719,0.000,1.000,0.799,0.201
1774864613.729,0.000,1.000,1.000,0.000
1774864613.740,0.000,1.000,1.000,0.000
1774864613.750,0.000,1.000,1.000,0.000
1774864613.760,0.110,0.890,1.000,0.000
1774864613.770,0.000,1.000,1.000,0.000
1774864613.781,0.000,1.000,1.000,0.000
1774864613.791,0.000,1.000,1.000,0.000
1774864613.801,0.000,1.000,1.000,0.000
1774864613.811,0.000,1.000,1.000,0.000
