timestamp,Sonar_normal,Sonar_abnormal,Thruster_normal,Thruster_abnormal
1774877520.491,1.000,0.000,1.000,0.000
1774877520.501,1.000,0.000,1.000,0.000
1774877520.512,1.000,0.000,1.000,0.000
1774877520.522,1.000,0.000,1.000,0.000
1774877520.532,1.000,0.000,1.000,0.000
1774877520.542,1.000,0.000,1.000,0.000
1774877520.553,1.000,0.000,1.000,0.000
1774877520.563,1.000,0.000,1.000,0.000
1774877520.573,1.000,0.000,1.000,0.000
1774877520.583,0.000,1.000,1.000,0.000
1774877520.594,0.000,1.000,1.000,0.000
1774877520.604,0.000,1.000,1.000,0.000
1774877520.614,0.000,1.000,1.000,0.000
1774877520.624,0.000,1.000,0.955,0.045
1774877520.635,0.000,1.000,1.000,0.000
1774877520.645,0.000,1.000,1.000,0.000
1774877520.655,0.000,1.000,1.000,0.000
1774877520.665,0.000,1.000,1.000,0.000
1774877520.676,0.000,1.000,0.823,0.177
1774877520.686,1.000,0.000,0.965,0.035
1774877520.696,1.000,0.000,1.000,0.000
1774877520.706,1.000,0.000,1.000,0.000
1774877520.717,0.000,1.000,1.000,0.000
1774877520.727,0.000,1.000,0.845,0.155
1774877520.737,0.000,1.000,0.972,0.028
1774877520.747,0.000,1.000,1.000,0.000
1774877520.757,0.000,1.000,0.569,0.431
1774877520.768,0.000,1.000,1.000,0.000
1774877520.778,0.000,1.000,1.000,0.000
1774877520.788,0.000,1.000,1.000,0.000
1774877520.798,0.144,0.856,1.000,0.000
1774877520.809,0.000,1.000,1.000,0.000
1774877520.819,0.000,1.000,1.000,0.000
1774877520.829,0.000,1.000,1.000,0.000
1774877520.839,0.000,1.000,1.000,0.000
1774877520.850,0.000,1.000,1.000,0.000
1774877520.860,0.000,1.000,1.000,0.000
1774877520.870,0.000,1.000,1.000,0.000
1774877520.880,0.000,1.000,1.000,0.000
1774877520.891,0.000,1.000,1.000,0.000
1774877520.901,0.000,1.000,1.000,0.000
1774877520.911,0.000,1.000,1.000,0.000
1774877520.921,0.000,1.000,1.000,0.000
1774877520.932,0.000,1.000,1.000,0.000
1774877520.942,0.000,1.000,1.000,0.000
1774877520.952,1.000,0.000,1.000,0.000
1774877520.962,1.000,0.000,0.642,0.358
1774877520.973,1.000,0.000,1.000,0.000
1774877520.983,1.000,0.000,1.000,0.000
1774877520.993,1.000,0.000,1.000,0.000
1774877521.003,1.000,0.000,1.000,0.000
1774877521.013,0.788,0.212,1.000,0.000
1774877521.024,1.000,0.000,1.000,0.000
1774877521.034,1.000,0.000,1.000,0.000
1774877521.044,1.000,0.000,1.000,0.000
1774877521.054,1.000,0.000,1.000,0.000
1774877521.065,1.000,0.000,1.000,0.000
1774877521.075,1.000,0.000,1.000,0.000
1774877521.085,1.000,0.000,1.000,0.000
1774877521.095,1.000,0.000,1.000,0.000
1774877521.105,1.000,0.000,1.000,0.000
1774877521.116,1.000,0.000,1.000,0.000
1774877521.126,1.000,0.000,1.000,0.000
1774877521.136,1.000,0.000,1.000,0.000
1774877521.146,1.000,0.000,1.000,0.000
1774877521.157,0.881,0.119,0.935,0.065
1774877521.167,0.000,1.000,1.000,0.000
1774877521.177,0.000,1.000,1.000,0.000
1774877521.187,0.000,1.000,1.000,0.000
1774877521.198,0.356,0.644,1.000,0.000
1774877521.208,0.000,1.000,1.000,0.000
1774877521.218,1.000,0.000,1.000,0.000
1774877521.228,1.000,0.000,0.828,0.172
1774877521.239,1.000,0.000,1.000,0.000
1774877521.249,1.000,0.000,1.000,0.000
1774877521.259,1.000,0.000,1.000,0.000
1774877521.269,0.906,0.094,0.975,0.025
1774877521.280,1.000,0.000,1.000,0.000
1774877521.290,1.000,0.000,1.000,0.000
1774877521.300,0.440,0.560,1.000,0.000
1774877521.310,1.000,0.000,1.000,0.000
1774877521.321,1.000,0.000,1.000,0.000
1774877521.331,1.000,0.000,1.000,0.000
1774877521.341,1.000,0.000,1.000,0.000
1774877521.351,1.000,0.000,0.921,0.079
1774877521.362,1.000,0.000,1.000,0.000
1774877521.372,1.000,0.000,1.000,0.000
1774877521.382,0.000,1.000,1.000,0.000
1774877521.392,0.000,1.000,1.000,0.000
1774877521.403,0.000,1.000,0.714,0.286
1774877521.413,0.000,1.000,1.000,0.000
1774877521.423,0.000,1.000,1.000,0.000
1774877521.433,0.000,1.000,1.000,0.000
1774877521.444,0.000,1.000,1.000,0.000
1774877521.454,0.000,1.000,1.000,0.000
1774877521.464,0.000,1.000,1.000,0.000
1774877521.474,0.000,1.000,1.000,0.000
1774877521.485,1.000,0.000,1.000,0.000
1774877521.495,1.000,0.000,1.000,0.000
1774877521.505,0.868,0.132,1.000,0.000
1774877521.515,1.000,0.000,1.000,0.000
1774877521.526,1.000,0.000,1.000,0.000
1774877521.536,1.000,0.000,1.000,0.000
1774877521.546,1.000,0.000,1.000,0.000
1774877521.556,1.000,0.000,1.000,0.000
1774877521.567,1.000,0.000,1.000,0.000
1774877521.577,1.000,0.000,1.000,0.000
1774877521.587,0.908,0.092,0.594,0.406
1774877521.597,0.000,1.000,1.000,0.000
1774877521.608,0.000,1.000,1.000,0.000
1774877521.618,0.000,1.000,1.000,0.000
1774877521.628,0.000,1.000,0.557,0.443
1774877521.638,0.000,1.000,0.719,0.281
1774877521.649,0.000,1.000,0.827,0.173
1774877521.659,0.000,1.000,1.000,0.000
1774877521.669,0.000,1.000,0.503,0.497
1774877521.679,0.000,1.000,1.000,0.000
1774877521.690,0.000,1.000,1.000,0.000
1774877521.700,0.000,1.000,1.000,0.000
1774877521.710,0.000,1.000,1.000,0.000
1774877521.720,0.000,1.000,1.000,0.000
1774877521.730,0.000,1.000,1.000,0.000
1774877521.741,0.000,1.000,1.000,0.000
1774877521.751,1.000,0.000,1.000,0.000
1774877521.761,0.677,0.323,1.000,0.000
1774877521.771,1.000,0.000,1.000,0.000
1774877521.782,1.000,0.000,1.000,0.000
1774877521.792,1.000,0.000,0.346,0.654
1774877521.802,1.000,0.000,0.930,0.070
1774877521.812,1.000,0.000,1.000,0.000
1774877521.823,1.000,0.000,1.000,0.000
1774877521.833,1.000,0.000,1.000,0.000
1774877521.843,1.000,0.000,0.915,0.085
1774877521.853,1.000,0.000,1.000,0.000
1774877521.864,1.000,0.000,1.000,0.000
1774877521.874,0.872,0.128,1.000,0.000
1774877521.884,1.000,0.000,1.000,0.000
1774877521.894,1.000,0.000,1.000,0.000
1774877521.905,0.962,0.038,1.000,0.000
1774877521.915,1.000,0.000,0.593,0.407
1774877521.925,1.000,0.000,1.000,0.000
1774877521.935,0.906,0.094,1.000,0.000
1774877521.946,1.000,0.000,1.000,0.000
1774877521.956,1.000,0.000,1.000,0.000
1774877521.966,0.000,1.000,1.000,0.000
1774877521.976,0.000,1.000,1.000,0.000
1774877521.987,0.000,1.000,1.000,0.000
1774877521.997,0.000,1.000,1.000,0.000
1774877522.007,0.000,1.000,1.000,0.000
1774877522.017,1.000,0.000,1.000,0.000
1774877522.027,1.000,0.000,1.000,0.000
1774877522.038,1.000,0.000,1.000,0.000
1774877522.048,0.987,0.013,1.000,0.000
1774877522.058,1.000,0.000,1.000,0.000
1774877522.068,1.000,0.000,0.546,0.454
1774877522.079,0.900,0.100,1.000,0.000
1774877522.089,0.000,1.000,0.096,0.904
1774877522.099,0.000,1.000,1.000,0.000
1774877522.109,0.000,1.000,1.000,0.000
1774877522.120,0.000,1.000,1.000,0.000
1774877522.130,0.000,1.000,1.000,0.000
1774877522.140,0.000,1.000,1.000,0.000
1774877522.150,0.000,1.000,1.000,0.000
1774877522.161,0.000,1.000,1.000,0.000
1774877522.171,0.000,1.000,1.000,0.000
1774877522.181,0.000,1.000,1.000,0.000
1774877522.191,0.000,1.000,1.000,0.000
1774877522.202,0.000,1.000,0.766,0.234
1774877522.212,0.000,1.000,0.779,0.221
1774877522.222,0.000,1.000,1.000,0.000
1774877522.232,0.000,1.000,1.000,0.000
1774877522.243,0.000,1.000,1.000,0.000
1774877522.253,0.000,1.000,0.809,0.191
1774877522.263,0.164,0.836,1.000,0.000
1774877522.273,0.000,1.000,1.000,0.000
1774877522.284,1.000,0.000,1.000,0.000
1774877522.294,1.000,0.000,0.837,0.163
1774877522.304,0.639,0.361,1.000,0.000
1774877522.314,1.000,0.000,1.000,0.000
1774877522.324,1.000,0.000,0.453,0.547
1774877522.335,1.000,0.000,1.000,0.000
1774877522.345,1.000,0.000,0.843,0.157
1774877522.355,1.000,0.000,1.000,0.000
1774877522.365,1.000,0.000,1.000,0.000
1774877522.376,1.000,0.000,1.000,0.000
1774877522.386,1.000,0.000,0.745,0.255
1774877522.396,1.000,0.000,1.000,0.000
1774877522.406,0.949,0.051,0.904,0.096
1774877522.416,0.799,0.201,1.000,0.000
1774877522.426,1.000,0.000,1.000,0.000
1774877522.437,1.000,0.000,1.000,0.000
1774877522.447,1.000,0.000,0.661,0.339
1774877522.457,1.000,0.000,1.000,0.000
1774877522.467,0.000,1.000,1.000,0.000
1774877522.477,0.000,1.000,1.000,0.000
1774877522.487,0.000,1.000,0.931,0.069
1774877522.498,0.000,1.000,1.000,0.000
1774877522.508,0.000,1.000,1.000,0.000
1774877522.518,0.000,1.000,1.000,0.000
1774877522.528,0.000,1.000,0.853,0.147
1774877522.539,0.000,1.000,0.916,0.084
1774877522.549,1.000,0.000,1.000,0.000
1774877522.559,1.000,0.000,0.764,0.236
1774877522.569,0.760,0.240,1.000,0.000
1774877522.580,1.000,0.000,1.000,0.000
1774877522.590,1.000,0.000,1.000,0.000
1774877522.600,1.000,0.000,0.910,0.090
1774877522.610,0.909,0.091,1.000,0.000
1774877522.621,1.000,0.000,1.000,0.000
1774877522.631,1.000,0.000,1.000,0.000
1774877522.641,0.000,1.000,1.000,0.000
1774877522.651,0.000,1.000,1.000,0.000
1774877522.662,0.000,1.000,1.000,0.000
1774877522.672,0.025,0.975,1.000,0.000
1774877522.682,0.368,0.632,1.000,0.000
1774877522.692,0.000,1.000,1.000,0.000
1774877522.702,0.000,1.000,1.000,0.000
1774877522.713,0.000,1.000,1.000,0.000
1774877522.723,0.000,1.000,0.965,0.035
1774877522.733,0.000,1.000,1.000,0.000
1774877522.743,0.000,1.000,1.000,0.000
1774877522.754,0.000,1.000,1.000,0.000
1774877522.764,0.000,1.000,1.000,0.000
1774877522.774,0.000,1.000,1.000,0.000
1774877522.784,0.448,0.552,0.774,0.226
1774877522.795,0.000,1.000,1.000,0.000
1774877522.805,0.000,1.000,1.000,0.000
1774877522.815,1.000,0.000,1.000,0.000
1774877522.825,1.000,0.000,0.759,0.241
1774877522.836,1.000,0.000,0.920,0.080
1774877522.846,1.000,0.000,1.000,0.000
1774877522.856,0.789,0.211,1.000,0.000
1774877522.866,1.000,0.000,1.000,0.000
1774877522.877,1.000,0.000,1.000,0.000
1774877522.887,1.000,0.000,0.953,0.047
1774877522.897,1.000,0.000,0.945,0.055
1774877522.907,0.937,0.063,0.863,0.137
1774877522.917,0.917,0.083,0.910,0.090
1774877522.928,1.000,0.000,1.000,0.000
1774877522.938,1.000,0.000,1.000,0.000
1774877522.948,1.000,0.000,1.000,0.000
1774877522.958,1.000,0.000,1.000,0.000
1774877522.969,1.000,0.000,0.968,0.032
1774877522.979,1.000,0.000,1.000,0.000
1774877522.989,1.000,0.000,1.000,0.000
1774877522.999,0.986,0.014,1.000,0.000
1774877523.010,1.000,0.000,1.000,0.000
1774877523.020,0.000,1.000,1.000,0.000
1774877523.030,0.000,1.000,1.000,0.000
1774877523.040,0.000,1.000,1.000,0.000
1774877523.050,0.137,0.863,1.000,0.000
1774877523.061,0.000,1.000,1.000,0.000
1774877523.071,0.000,1.000,0.748,0.252
1774877523.081,1.000,0.000,1.000,0.000
1774877523.091,0.983,0.017,0.756,0.244
1774877523.102,1.000,0.000,1.000,0.000
1774877523.112,1.000,0.000,0.871,0.129
1774877523.122,1.000,0.000,1.000,0.000
1774877523.132,1.000,0.000,1.000,0.000
1774877523.143,1.000,0.000,1.000,0.000
1774877523.153,0.000,1.000,1.000,0.000
1774877523.163,0.000,1.000,1.000,0.000
1774877523.173,0.000,1.000,1.000,0.000
1774877523.184,0.000,1.000,1.000,0.000
1774877523.194,0.000,1.000,1.000,0.000
1774877523.204,0.000,1.000,1.000,0.000
1774877523.214,0.000,1.000,1.000,0.000
1774877523.225,0.000,1.000,1.000,0.000
1774877523.235,0.000,1.000,1.000,0.000
1774877523.245,0.000,1.000,0.987,0.013
1774877523.255,0.000,1.000,1.000,0.000
1774877523.266,0.000,1.000,0.984,0.016
1774877523.276,0.000,1.000,1.000,0.000
1774877523.286,0.000,1.000,1.000,0.000
1774877523.296,0.000,1.000,1.000,0.000
1774877523.307,0.000,1.000,0.936,0.064
1774877523.317,0.000,1.000,1.000,0.000
1774877523.327,0.000,1.000,0.856,0.144
1774877523.337,0.000,1.000,1.000,0.000
1774877523.347,0.693,0.307,1.000,0.000
1774877523.358,1.000,0.000,1.000,0.000
1774877523.368,1.000,0.000,1.000,0.000
1774877523.378,1.000,0.000,1.000,0.000
1774877523.388,0.408,0.592,1.000,0.000
1774877523.399,1.000,0.000,0.928,0.072
1774877523.409,1.000,0.000,1.000,0.000
1774877523.419,1.000,0.000,1.000,0.000
1774877523.429,1.000,0.000,1.000,0.000
1774877523.440,1.000,0.000,1.000,0.000
1774877523.450,1.000,0.000,1.000,0.000
1774877523.460,1.000,0.000,0.626,0.374
1774877523.470,1.000,0.000,1.000,0.000
1774877523.481,1.000,0.000,1.000,0.000
1774877523.491,1.000,0.000,1.000,0.000
1774877523.501,1.000,0.000,1.000,0.000
1774877523.511,0.786,0.214,1.000,0.000
1774877523.522,1.000,0.000,1.000,0.000
1774877523.532,0.993,0.007,1.000,0.000
1774877523.542,1.000,0.000,1.000,0.000
1774877523.552,0.898,0.102,1.000,0.000
1774877523.563,1.000,0.000,1.000,0.000
1774877523.573,1.000,0.000,1.000,0.000
1774877523.583,1.000,0.000,1.000,0.000
1774877523.593,1.000,0.000,1.000,0.000
1774877523.604,0.000,1.000,1.000,0.000
1774877523.614,1.000,0.000,0.950,0.050
1774877523.624,1.000,0.000,0.873,0.127
1774877523.634,0.972,0.028,1.000,0.000
1774877523.644,1.000,0.000,1.000,0.000
1774877523.655,0.920,0.080,0.839,0.161
1774877523.665,1.000,0.000,1.000,0.000
1774877523.675,1.000,0.000,1.000,0.000
1774877523.685,1.000,0.000,1.000,0.000
1774877523.696,1.000,0.000,1.000,0.000
1774877523.706,1.000,0.000,1.000,0.000
1774877523.716,1.000,0.000,0.977,0.023
1774877523.726,1.000,0.000,1.000,0.000
1774877523.737,1.000,0.000,0.885,0.115
1774877523.747,1.000,0.000,1.000,0.000
1774877523.757,1.000,0.000,1.000,0.000
1774877523.767,1.000,0.000,1.000,0.000
1774877523.777,1.000,0.000,1.000,0.000
1774877523.788,1.000,0.000,1.000,0.000
1774877523.798,1.000,0.000,1.000,0.000
1774877523.808,0.901,0.099,1.000,0.000
1774877523.818,1.000,0.000,1.000,0.000
1774877523.829,0.703,0.297,1.000,0.000
1774877523.839,0.000,1.000,1.000,0.000
1774877523.849,0.000,1.000,1.000,0.000
1774877523.859,0.396,0.604,1.000,0.000
1774877523.870,0.000,1.000,1.000,0.000
1774877523.880,1.000,0.000,1.000,0.000
1774877523.890,1.000,0.000,1.000,0.000
1774877523.900,1.000,0.000,1.000,0.000
1774877523.911,1.000,0.000,1.000,0.000
1774877523.921,1.000,0.000,1.000,0.000
1774877523.931,1.000,0.000,1.000,0.000
1774877523.941,0.566,0.434,1.000,0.000
1774877523.952,1.000,0.000,1.000,0.000
1774877523.962,1.000,0.000,1.000,0.000
1774877523.972,1.000,0.000,0.745,0.255
1774877523.982,1.000,0.000,1.000,0.000
1774877523.993,1.000,0.000,1.000,0.000
1774877524.003,0.000,1.000,1.000,0.000
1774877524.013,0.000,1.000,1.000,0.000
1774877524.023,0.000,1.000,1.000,0.000
1774877524.033,0.000,1.000,1.000,0.000
1774877524.044,0.000,1.000,1.000,0.000
1774877524.054,0.000,1.000,0.654,0.346
1774877524.064,0.000,1.000,1.000,0.000
1774877524.074,0.000,1.000,1.000,0.000
1774877524.085,0.000,1.000,1.000,0.000
1774877524.095,0.000,1.000,1.000,0.000
1774877524.105,0.000,1.000,1.000,0.000
1774877524.115,0.000,1.000,1.000,0.000
1774877524.126,0.000,1.000,1.000,0.000
1774877524.136,0.000,1.000,1.000,0.000
1774877524.146,1.000,0.000,1.000,0.000
1774877524.156,1.000,0.000,1.000,0.000
1774877524.167,1.000,0.000,1.000,0.000
1774877524.177,1.000,0.000,0.257,0.743
1774877524.187,1.000,0.000,1.000,0.000
1774877524.197,1.000,0.000,1.000,0.000
1774877524.208,1.000,0.000,0.619,0.381
1774877524.218,1.000,0.000,1.000,0.000
1774877524.228,1.000,0.000,1.000,0.000
1774877524.238,1.000,0.000,1.000,0.000
1774877524.248,1.000,0.000,1.000,0.000
1774877524.259,1.000,0.000,1.000,0.000
1774877524.269,1.000,0.000,0.902,0.098
1774877524.279,1.000,0.000,1.000,0.000
1774877524.289,1.000,0.000,1.000,0.000
1774877524.300,1.000,0.000,1.000,0.000
1774877524.310,0.000,1.000,1.000,0.000
1774877524.320,0.000,1.000,1.000,0.000
1774877524.330,0.000,1.000,1.000,0.000
1774877524.341,0.000,1.000,0.903,0.097
1774877524.351,0.000,1.000,1.000,0.000
1774877524.361,0.268,0.732,1.000,0.000
1774877524.371,0.000,1.000,1.000,0.000
1774877524.382,0.000,1.000,1.000,0.000
1774877524.392,0.000,1.000,1.000,0.000
1774877524.402,0.000,1.000,1.000,0.000
1774877524.412,1.000,0.000,1.000,0.000
1774877524.423,0.832,0.168,1.000,0.000
1774877524.433,1.000,0.000,1.000,0.000
1774877524.443,1.000,0.000,0.852,0.148
1774877524.453,1.000,0.000,1.000,0.000
1774877524.464,1.000,0.000,1.000,0.000
1774877524.474,1.000,0.000,1.000,0.000
1774877524.484,1.000,0.000,1.000,0.000
1774877524.494,1.000,0.000,1.000,0.000
1774877524.504,1.000,0.000,1.000,0.000
1774877524.515,1.000,0.000,1.000,0.000
1774877524.525,1.000,0.000,1.000,0.000
1774877524.535,1.000,0.000,0.769,0.231
1774877524.545,1.000,0.000,1.000,0.000
1774877524.555,1.000,0.000,1.000,0.000
1774877524.566,1.000,0.000,1.000,0.000
1774877524.576,1.000,0.000,1.000,0.000
1774877524.586,1.000,0.000,1.000,0.000
1774877524.596,1.000,0.000,0.562,0.438
1774877524.606,1.000,0.000,1.000,0.000
1774877524.617,0.000,1.000,0.809,0.191
1774877524.627,0.000,1.000,1.000,0.000
1774877524.637,0.000,1.000,1.000,0.000
1774877524.647,0.000,1.000,1.000,0.000
1774877524.657,0.000,1.000,1.000,0.000
1774877524.668,0.000,1.000,1.000,0.000
1774877524.678,1.000,0.000,0.865,0.135
1774877524.688,1.000,0.000,1.000,0.000
1774877524.698,1.000,0.000,0.679,0.321
1774877524.709,0.520,0.480,0.941,0.059
1774877524.719,1.000,0.000,1.000,0.000
1774877524.729,1.000,0.000,1.000,0.000
1774877524.739,1.000,0.000,1.000,0.000
1774877524.750,1.000,0.000,0.132,0.868
1774877524.760,1.000,0.000,1.000,0.000
1774877524.770,1.000,0.000,1.000,0.000
1774877524.780,1.000,0.000,1.000,0.000
1774877524.791,1.000,0.000,1.000,0.000
1774877524.801,1.000,0.000,0.889,0.111
1774877524.811,0.581,0.419,0.603,0.397
1774877524.821,1.000,0.000,1.000,0.000
1774877524.832,1.000,0.000,1.000,0.000
1774877524.842,1.000,0.000,1.000,0.000
1774877524.852,1.000,0.000,1.000,0.000
1774877524.862,0.952,0.048,0.310,0.690
1774877524.873,0.806,0.194,1.000,0.000
1774877524.883,1.000,0.000,1.000,0.000
1774877524.893,1.000,0.000,1.000,0.000
1774877524.903,0.000,1.000,1.000,0.000
1774877524.914,0.000,1.000,1.000,0.000
1774877524.924,0.000,1.000,1.000,0.000
1774877524.934,0.000,1.000,0.753,0.247
1774877524.944,1.000,0.000,1.000,0.000
1774877524.955,1.000,0.000,1.000,0.000
1774877524.965,1.000,0.000,0.790,0.210
1774877524.975,1.000,0.000,0.830,0.170
1774877524.985,1.000,0.000,1.000,0.000
1774877524.995,1.000,0.000,0.977,0.023
1774877525.006,1.000,0.000,0.931,0.069
1774877525.016,1.000,0.000,0.724,0.276
1774877525.026,1.000,0.000,1.000,0.000
1774877525.036,1.000,0.000,1.000,0.000
1774877525.047,1.000,0.000,0.876,0.124
1774877525.057,1.000,0.000,1.000,0.000
1774877525.067,1.000,0.000,0.871,0.129
1774877525.077,0.426,0.574,1.000,0.000
1774877525.088,1.000,0.000,1.000,0.000
1774877525.098,1.000,0.000,1.000,0.000
1774877525.108,1.000,0.000,1.000,0.000
1774877525.118,1.000,0.000,1.000,0.000
1774877525.129,1.000,0.000,0.833,0.167
1774877525.139,1.000,0.000,1.000,0.000
1774877525.149,0.000,1.000,1.000,0.000
1774877525.159,0.000,1.000,0.980,0.020
1774877525.170,0.000,1.000,1.000,0.000
1774877525.180,0.000,1.000,0.799,0.201
1774877525.190,0.000,1.000,1.000,0.000
1774877525.200,0.000,1.000,1.000,0.000
1774877525.211,1.000,0.000,1.000,0.000
1774877525.221,1.000,0.000,1.000,0.000
1774877525.231,1.000,0.000,1.000,0.000
1774877525.241,1.000,0.000,1.000,0.000
1774877525.252,0.934,0.066,1.000,0.000
1774877525.262,1.000,0.000,1.000,0.000
1774877525.272,1.000,0.000,1.000,0.000
1774877525.282,1.000,0.000,1.000,0.000
1774877525.293,1.000,0.000,1.000,0.000
1774877525.303,1.000,0.000,1.000,0.000
1774877525.313,1.000,0.000,1.000,0.000
1774877525.323,1.000,0.000,1.000,0.000
1774877525.333,0.769,0.231,1.000,0.000
1774877525.344,0.970,0.030,1.000,0.000
1774877525.354,1.000,0.000,1.000,0.000
1774877525.364,1.000,0.000,1.000,0.000
1774877525.374,1.000,0.000,1.000,0.000
1774877525.385,1.000,0.000,1.000,0.000
1774877525.395,0.938,0.062,1.000,0.000
1774877525.405,1.000,0.000,1.000,0.000
1774877525.415,1.000,0.000,1.000,0.000
1774877525.426,1.000,0.000,1.000,0.000
1774877525.436,1.000,0.000,1.000,0.000
1774877525.446,1.000,0.000,1.000,0.000
1774877525.456,0.060,0.940,0.983,0.017
1774877525.467,0.000,1.000,1.000,0.000
1774877525.477,1.000,0.000,0.922,0.078
1774877525.487,1.000,0.000,1.000,0.000
1774877525.497,1.000,0.000,1.000,0.000
1774877525.508,0.928,0.072,1.000,0.000
1774877525.518,1.000,0.000,0.594,0.406
1774877525.528,1.000,0.000,1.000,0.000
1774877525.538,1.000,0.000,1.000,0.000
1774877525.549,1.000,0.000,1.000,0.000
1774877525.559,1.000,0.000,1.000,0.000
1774877525.569,0.847,0.153,1.000,0.000
1774877525.579,1.000,0.000,1.000,0.000
1774877525.590,1.000,0.000,1.000,0.000
1774877525.600,1.000,0.000,1.000,0.000
1774877525.610,1.000,0.000,1.000,0.000
1774877525.620,1.000,0.000,0.391,0.609
1774877525.631,1.000,0.000,1.000,0.000
1774877525.641,1.000,0.000,1.000,0.000
1774877525.651,1.000,0.000,1.000,0.000
1774877525.661,0.000,1.000,1.000,0.000
1774877525.671,0.000,1.000,1.000,0.000
1774877525.682,0.000,1.000,1.000,0.000
1774877525.692,0.000,1.000,0.875,0.125
1774877525.702,0.000,1.000,1.000,0.000
1774877525.712,0.000,1.000,1.000,0.000
1774877525.723,0.000,1.000,1.000,0.000
1774877525.733,0.000,1.000,1.000,0.000
1774877525.743,1.000,0.000,1.000,0.000
1774877525.753,0.895,0.105,1.000,0.000
1774877525.764,0.784,0.216,1.000,0.000
1774877525.774,1.000,0.000,1.000,0.000
1774877525.784,1.000,0.000,1.000,0.000
1774877525.794,1.000,0.000,0.640,0.360
1774877525.805,1.000,0.000,0.791,0.209
1774877525.815,1.000,0.000,1.000,0.000
1774877525.825,0.807,0.193,1.000,0.000
1774877525.835,1.000,0.000,0.657,0.343
1774877525.846,1.000,0.000,0.546,0.454
1774877525.856,1.000,0.000,1.000,0.000
1774877525.866,0.962,0.038,1.000,0.000
1774877525.876,1.000,0.000,1.000,0.000
1774877525.887,1.000,0.000,1.000,0.000
1774877525.897,1.000,0.000,1.000,0.000
1774877525.907,1.000,0.000,1.000,0.000
1774877525.917,1.000,0.000,1.000,0.000
1774877525.927,0.624,0.376,0.670,0.330
1774877525.938,1.000,0.000,0.869,0.131
1774877525.948,1.000,0.000,1.000,0.000
1774877525.958,0.257,0.743,1.000,0.000
1774877525.968,1.000,0.000,1.000,0.000
1774877525.979,1.000,0.000,1.000,0.000
1774877525.989,0.933,0.067,1.000,0.000
1774877525.999,0.000,1.000,1.000,0.000
1774877526.009,1.000,0.000,1.000,0.000
1774877526.019,1.000,0.000,1.000,0.000
1774877526.030,1.000,0.000,1.000,0.000
1774877526.040,1.000,0.000,1.000,0.000
1774877526.050,1.000,0.000,1.000,0.000
1774877526.060,1.000,0.000,1.000,0.000
1774877526.071,0.000,1.000,1.000,0.000
1774877526.081,0.000,1.000,1.000,0.000
1774877526.091,0.000,1.000,1.000,0.000
1774877526.101,0.000,1.000,1.000,0.000
1774877526.112,0.000,1.000,1.000,0.000
1774877526.122,0.000,1.000,1.000,0.000
1774877526.132,0.000,1.000,1.000,0.000
1774877526.142,0.000,1.000,1.000,0.000
1774877526.153,0.000,1.000,1.000,0.000
1774877526.163,0.000,1.000,1.000,0.000
1774877526.173,0.000,1.000,1.000,0.000
1774877526.183,0.000,1.000,1.000,0.000
1774877526.194,0.000,1.000,1.000,0.000
1774877526.204,0.000,1.000,0.701,0.299
1774877526.214,0.178,0.822,0.301,0.699
1774877526.224,0.000,1.000,1.000,0.000
1774877526.235,0.000,1.000,1.000,0.000
1774877526.245,0.000,1.000,1.000,0.000
1774877526.255,0.000,1.000,1.000,0.000
1774877526.265,0.000,1.000,1.000,0.000
1774877526.276,1.000,0.000,1.000,0.000
1774877526.286,1.000,0.000,1.000,0.000
1774877526.296,1.000,0.000,1.000,0.000
1774877526.306,1.000,0.000,1.000,0.000
1774877526.317,1.000,0.000,0.916,0.084
1774877526.327,0.927,0.073,1.000,0.000
1774877526.337,0.659,0.341,1.000,0.000
1774877526.347,1.000,0.000,1.000,0.000
1774877526.358,1.000,0.000,0.943,0.057
1774877526.368,1.000,0.000,1.000,0.000
1774877526.378,1.000,0.000,1.000,0.000
1774877526.388,1.000,0.000,0.300,0.700
1774877526.399,1.000,0.000,1.000,0.000
1774877526.409,1.000,0.000,1.000,0.000
1774877526.419,0.952,0.048,0.518,0.482
1774877526.429,1.000,0.000,1.000,0.000
1774877526.439,1.000,0.000,0.827,0.173
1774877526.449,1.000,0.000,1.000,0.000
1774877526.460,1.000,0.000,1.000,0.000
1774877526.470,0.768,0.232,1.000,0.000
1774877526.480,1.000,0.000,1.000,0.000
1774877526.490,1.000,0.000,0.702,0.298
1774877526.501,0.000,1.000,1.000,0.000
1774877526.511,0.000,1.000,1.000,0.000
1774877526.521,0.000,1.000,1.000,0.000
1774877526.531,0.000,1.000,1.000,0.000
1774877526.542,1.000,0.000,1.000,0.000
1774877526.552,1.000,0.000,1.000,0.000
1774877526.562,1.000,0.000,0.954,0.046
1774877526.572,1.000,0.000,1.000,0.000
1774877526.582,1.000,0.000,1.000,0.000
1774877526.593,1.000,0.000,0.868,0.132
1774877526.603,0.950,0.050,1.000,0.000
1774877526.613,1.000,0.000,1.000,0.000
1774877526.623,1.000,0.000,0.900,0.100
1774877526.633,1.000,0.000,1.000,0.000
1774877526.643,1.000,0.000,1.000,0.000
1774877526.654,1.000,0.000,1.000,0.000
1774877526.664,0.982,0.018,1.000,0.000
1774877526.674,1.000,0.000,1.000,0.000
1774877526.684,0.885,0.115,0.397,0.603
